#   Rstart=2e-05m
#   RdotStart=0m/s
#   Rn=0.0001841m
#   deltaT=1e-11s
#   Tstart=0s
#   Tend=0.000115s
#   patm=101315Pa
#   pac=0Pa
#   f=26120Hz
#   mu=0.001002Pa s
#   sigma=0.0725Pa m (I think)
#   BTait=3.05e+07Pa
#   nTait=7.15no unit
#   kappa=1.4
#   pv=0Pa
#   rho0=998.206kg/m³
#   SpecGasConst=287J/molK
#   TempRef=293.15deg Celsius.
#   T0=0.01
#   Rn26.4e-05m#   t15e-05s#   t26e-05s# 
#t[s]	r[m]	v[m/s]	dT [s]	pBubble[Pa]	p_ac[Pa]	Rn
1.04881e-08	2.17637e-05	290.695	3.63343e-10	8.01276e+08	101315	0.0001841
1.08514e-08	2.18703e-05	295.845	3.38394e-10	7.85005e+08	101315	0.0001841
1.11898e-08	2.19712e-05	300.384	3.22587e-10	7.69977e+08	101315	0.0001841
1.15124e-08	2.20688e-05	304.488	3.11931e-10	7.5578e+08	101315	0.0001841
1.18243e-08	2.21643e-05	308.254	3.04335e-10	7.42187e+08	101315	0.0001841
1.21287e-08	2.22587e-05	311.742	2.98768e-10	7.29063e+08	101315	0.0001841
1.24274e-08	2.23523e-05	314.993	2.9465e-10	7.16323e+08	101315	0.0001841
1.27221e-08	2.24456e-05	318.036	2.91624e-10	7.03905e+08	101315	0.0001841
1.30137e-08	2.25387e-05	320.893	2.89456e-10	6.91765e+08	101315	0.0001841
1.33031e-08	2.2632e-05	323.581	2.87986e-10	6.79869e+08	101315	0.0001841
1.35911e-08	2.27256e-05	326.113	2.87099e-10	6.68191e+08	101315	0.0001841
1.38782e-08	2.28195e-05	328.501	2.86712e-10	6.5671e+08	101315	0.0001841
1.41649e-08	2.29141e-05	330.754	2.86764e-10	6.45408e+08	101315	0.0001841
1.44517e-08	2.30092e-05	332.881	2.87209e-10	6.34272e+08	101315	0.0001841
1.47389e-08	2.31051e-05	334.887	2.88011e-10	6.23289e+08	101315	0.0001841
1.50269e-08	2.32018e-05	336.779	2.89145e-10	6.12448e+08	101315	0.0001841
1.53161e-08	2.32995e-05	338.561	2.9059e-10	6.0174e+08	101315	0.0001841
1.56067e-08	2.33981e-05	340.239	2.92333e-10	5.91159e+08	101315	0.0001841
1.5899e-08	2.34978e-05	341.816	2.94364e-10	5.80696e+08	101315	0.0001841
1.61934e-08	2.35986e-05	343.294	2.96676e-10	5.70345e+08	101315	0.0001841
1.649e-08	2.37007e-05	344.679	2.99269e-10	5.60101e+08	101315	0.0001841
1.67893e-08	2.3804e-05	345.971	3.02142e-10	5.49959e+08	101315	0.0001841
1.70914e-08	2.39088e-05	347.174	3.05298e-10	5.39913e+08	101315	0.0001841
1.73967e-08	2.40149e-05	348.289	3.08744e-10	5.29959e+08	101315	0.0001841
1.77055e-08	2.41226e-05	349.318	3.12489e-10	5.20092e+08	101315	0.0001841
1.8018e-08	2.42319e-05	350.264	3.16545e-10	5.1031e+08	101315	0.0001841
1.83345e-08	2.43429e-05	351.126	3.20926e-10	5.00606e+08	101315	0.0001841
1.86554e-08	2.44557e-05	351.907	3.25651e-10	4.90979e+08	101315	0.0001841
1.89811e-08	2.45705e-05	352.608	3.30742e-10	4.81423e+08	101315	0.0001841
1.93118e-08	2.46872e-05	353.228	3.36226e-10	4.71934e+08	101315	0.0001841
1.96481e-08	2.4806e-05	353.77	3.42133e-10	4.6251e+08	101315	0.0001841
1.99902e-08	2.49272e-05	354.232	3.48501e-10	4.53144e+08	101315	0.0001841
2.03387e-08	2.50507e-05	354.616	3.55374e-10	4.43834e+08	101315	0.0001841
2.06941e-08	2.51768e-05	354.922	3.62805e-10	4.34573e+08	101315	0.0001841
2.10569e-08	2.53056e-05	355.148	3.70858e-10	4.25358e+08	101315	0.0001841
2.14277e-08	2.54373e-05	355.295	3.79609e-10	4.16182e+08	101315	0.0001841
2.18073e-08	2.55722e-05	355.362	3.89152e-10	4.07039e+08	101315	0.0001841
2.21965e-08	2.57105e-05	355.347	3.99602e-10	3.97923e+08	101315	0.0001841
2.25961e-08	2.58525e-05	355.249	4.11104e-10	3.88825e+08	101315	0.0001841
2.30072e-08	2.59985e-05	355.067	4.23842e-10	3.79735e+08	101315	0.0001841
2.3431e-08	2.61489e-05	354.796	4.38054e-10	3.70644e+08	101315	0.0001841
2.38691e-08	2.63043e-05	354.435	4.54052e-10	3.61537e+08	101315	0.0001841
2.43232e-08	2.64651e-05	353.979	4.72264e-10	3.52399e+08	101315	0.0001841
2.47954e-08	2.66321e-05	353.423	4.93289e-10	3.43208e+08	101315	0.0001841
2.52887e-08	2.68063e-05	352.758	5.18001e-10	3.33939e+08	101315	0.0001841
2.58067e-08	2.69889e-05	351.977	5.47744e-10	3.24555e+08	101315	0.0001841
2.63545e-08	2.71814e-05	351.064	5.84731e-10	3.15008e+08	101315	0.0001841
2.69392e-08	2.73864e-05	350.001	6.32955e-10	3.05224e+08	101315	0.0001841
2.75721e-08	2.76075e-05	348.756	7.00707e-10	2.95086e+08	101315	0.0001841
2.82728e-08	2.78514e-05	347.277	8.0961e-10	2.84385e+08	101315	0.0001841
2.90825e-08	2.81318e-05	345.451	1.05129e-09	2.72667e+08	101315	0.0001841
3.01337e-08	2.84937e-05	342.922	1.6643e-09	2.58416e+08	101315	0.0001841
3.10116e-08	2.87937e-05	340.695	9.3849e-10	2.47292e+08	101315	0.0001841
3.18101e-08	2.90649e-05	338.594	8.04374e-10	2.37745e+08	101315	0.0001841
3.26145e-08	2.93364e-05	336.417	7.37829e-10	2.2864e+08	101315	0.0001841
3.33523e-08	2.95839e-05	334.376	6.96951e-10	2.20714e+08	101315	0.0001841
3.40493e-08	2.98163e-05	332.416	6.70555e-10	2.1358e+08	101315	0.0001841
3.47198e-08	3.00385e-05	330.506	6.52004e-10	2.0702e+08	101315	0.0001841
3.53718e-08	3.02534e-05	328.631	6.38337e-10	2.00915e+08	101315	0.0001841
3.60102e-08	3.04626e-05	326.781	6.28001e-10	1.95183e+08	101315	0.0001841
3.66382e-08	3.06672e-05	324.95	6.2008e-10	1.89771e+08	101315	0.0001841
3.72582e-08	3.08682e-05	323.135	6.13988e-10	1.84636e+08	101315	0.0001841
3.78722e-08	3.1066e-05	321.332	6.09329e-10	1.79748e+08	101315	0.0001841
3.84816e-08	3.12613e-05	319.541	6.05824e-10	1.7508e+08	101315	0.0001841
3.90874e-08	3.14543e-05	317.759	6.03269e-10	1.70611e+08	101315	0.0001841
3.96906e-08	3.16455e-05	315.985	6.0151e-10	1.66324e+08	101315	0.0001841
4.02922e-08	3.1835e-05	314.219	6.00431e-10	1.62204e+08	101315	0.0001841
4.08926e-08	3.20231e-05	312.459	5.99939e-10	1.58239e+08	101315	0.0001841
4.14925e-08	3.22101e-05	310.706	5.99961e-10	1.54418e+08	101315	0.0001841
4.20925e-08	3.2396e-05	308.959	6.00438e-10	1.50731e+08	101315	0.0001841
4.26929e-08	3.25809e-05	307.218	6.01323e-10	1.47169e+08	101315	0.0001841
4.32942e-08	3.27652e-05	305.481	6.02574e-10	1.43725e+08	101315	0.0001841
4.38968e-08	3.29487e-05	303.75	6.0416e-10	1.40392e+08	101315	0.0001841
4.4501e-08	3.31317e-05	302.025	6.06053e-10	1.37164e+08	101315	0.0001841
4.5107e-08	3.33142e-05	300.304	6.0823e-10	1.34035e+08	101315	0.0001841
4.57153e-08	3.34964e-05	298.588	6.1067e-10	1.31e+08	101315	0.0001841
4.63259e-08	3.36782e-05	296.876	6.13357e-10	1.28056e+08	101315	0.0001841
4.69393e-08	3.38597e-05	295.17	6.16277e-10	1.25196e+08	101315	0.0001841
4.75556e-08	3.40411e-05	293.468	6.19416e-10	1.22418e+08	101315	0.0001841
4.8175e-08	3.42224e-05	291.771	6.22765e-10	1.19718e+08	101315	0.0001841
4.87977e-08	3.44036e-05	290.079	6.26313e-10	1.17092e+08	101315	0.0001841
4.94241e-08	3.45847e-05	288.391	6.30054e-10	1.14538e+08	101315	0.0001841
5.00541e-08	3.47659e-05	286.708	6.33979e-10	1.12052e+08	101315	0.0001841
5.06881e-08	3.49471e-05	285.03	6.38084e-10	1.09632e+08	101315	0.0001841
5.13262e-08	3.51284e-05	283.357	6.42363e-10	1.07274e+08	101315	0.0001841
5.19685e-08	3.53099e-05	281.688	6.46811e-10	1.04977e+08	101315	0.0001841
5.26154e-08	3.54916e-05	280.024	6.51425e-10	1.02739e+08	101315	0.0001841
5.32668e-08	3.56735e-05	278.366	6.56201e-10	1.00557e+08	101315	0.0001841
5.3923e-08	3.58556e-05	276.711	6.61137e-10	9.84293e+07	101315	0.0001841
5.45841e-08	3.6038e-05	275.062	6.6623e-10	9.63538e+07	101315	0.0001841
5.52503e-08	3.62207e-05	273.418	6.7148e-10	9.43289e+07	101315	0.0001841
5.59218e-08	3.64037e-05	271.779	6.76883e-10	9.23528e+07	101315	0.0001841
5.65987e-08	3.65871e-05	270.144	6.82439e-10	9.04239e+07	101315	0.0001841
5.72811e-08	3.67709e-05	268.515	6.88147e-10	8.85407e+07	101315	0.0001841
5.79693e-08	3.69552e-05	266.89	6.94006e-10	8.67017e+07	101315	0.0001841
5.86633e-08	3.71398e-05	265.271	7.00017e-10	8.49055e+07	101315	0.0001841
5.93633e-08	3.73249e-05	263.657	7.06178e-10	8.31508e+07	101315	0.0001841
6.00695e-08	3.75106e-05	262.048	7.12491e-10	8.14363e+07	101315	0.0001841
6.0782e-08	3.76967e-05	260.443	7.18955e-10	7.97607e+07	101315	0.0001841
6.15009e-08	3.78834e-05	258.845	7.25571e-10	7.8123e+07	101315	0.0001841
6.22265e-08	3.80706e-05	257.251	7.32339e-10	7.6522e+07	101315	0.0001841
6.29588e-08	3.82584e-05	255.662	7.39262e-10	7.49566e+07	101315	0.0001841
6.36981e-08	3.84468e-05	254.079	7.46339e-10	7.34258e+07	101315	0.0001841
6.44444e-08	3.86359e-05	252.501	7.53571e-10	7.19287e+07	101315	0.0001841
6.5198e-08	3.88255e-05	250.928	7.60961e-10	7.04643e+07	101315	0.0001841
6.5959e-08	3.90159e-05	249.361	7.6851e-10	6.90316e+07	101315	0.0001841
6.67275e-08	3.92069e-05	247.799	7.76218e-10	6.76299e+07	101315	0.0001841
6.75037e-08	3.93987e-05	246.242	7.84089e-10	6.62583e+07	101315	0.0001841
6.82878e-08	3.95911e-05	244.69	7.92124e-10	6.49159e+07	101315	0.0001841
6.90799e-08	3.97843e-05	243.144	8.00325e-10	6.36021e+07	101315	0.0001841
6.98802e-08	3.99783e-05	241.603	8.08694e-10	6.2316e+07	101315	0.0001841
7.06889e-08	4.01731e-05	240.068	8.17234e-10	6.10569e+07	101315	0.0001841
7.15062e-08	4.03686e-05	238.538	8.25946e-10	5.98242e+07	101315	0.0001841
7.23321e-08	4.0565e-05	237.013	8.34834e-10	5.86172e+07	101315	0.0001841
7.3167e-08	4.07623e-05	235.494	8.43901e-10	5.74351e+07	101315	0.0001841
7.40109e-08	4.09604e-05	233.98	8.53148e-10	5.62775e+07	101315	0.0001841
7.4864e-08	4.11593e-05	232.472	8.62578e-10	5.51437e+07	101315	0.0001841
7.57266e-08	4.13592e-05	230.969	8.72196e-10	5.4033e+07	101315	0.0001841
7.65988e-08	4.156e-05	229.472	8.82004e-10	5.2945e+07	101315	0.0001841
7.74808e-08	4.17617e-05	227.98	8.92005e-10	5.18791e+07	101315	0.0001841
7.83728e-08	4.19644e-05	226.494	9.02202e-10	5.08348e+07	101315	0.0001841
7.9275e-08	4.21681e-05	225.013	9.126e-10	4.98115e+07	101315	0.0001841
8.01876e-08	4.23728e-05	223.537	9.23201e-10	4.88087e+07	101315	0.0001841
8.11108e-08	4.25785e-05	222.068	9.3401e-10	4.7826e+07	101315	0.0001841
8.20448e-08	4.27852e-05	220.603	9.4503e-10	4.6863e+07	101315	0.0001841
8.29898e-08	4.2993e-05	219.144	9.56266e-10	4.5919e+07	101315	0.0001841
8.39461e-08	4.32019e-05	217.691	9.67721e-10	4.49938e+07	101315	0.0001841
8.49138e-08	4.34118e-05	216.243	9.794e-10	4.40869e+07	101315	0.0001841
8.58932e-08	4.36229e-05	214.801	9.91307e-10	4.31978e+07	101315	0.0001841
8.68845e-08	4.38351e-05	213.364	1.00345e-09	4.23263e+07	101315	0.0001841
8.7888e-08	4.40485e-05	211.932	1.01582e-09	4.14718e+07	101315	0.0001841
8.89038e-08	4.42631e-05	210.506	1.02844e-09	4.0634e+07	101315	0.0001841
8.99322e-08	4.44788e-05	209.086	1.04131e-09	3.98125e+07	101315	0.0001841
9.09735e-08	4.46958e-05	207.671	1.05443e-09	3.9007e+07	101315	0.0001841
9.2028e-08	4.4914e-05	206.262	1.0678e-09	3.82172e+07	101315	0.0001841
9.30958e-08	4.51335e-05	204.858	1.08144e-09	3.74426e+07	101315	0.0001841
9.41772e-08	4.53543e-05	203.46	1.09535e-09	3.6683e+07	101315	0.0001841
9.52726e-08	4.55764e-05	202.067	1.10953e-09	3.59381e+07	101315	0.0001841
9.63821e-08	4.57998e-05	200.68	1.12399e-09	3.52075e+07	101315	0.0001841
9.75061e-08	4.60246e-05	199.298	1.13873e-09	3.44909e+07	101315	0.0001841
9.86448e-08	4.62508e-05	197.922	1.15377e-09	3.3788e+07	101315	0.0001841
9.97986e-08	4.64783e-05	196.551	1.16911e-09	3.30987e+07	101315	0.0001841
1.00968e-07	4.67073e-05	195.185	1.18475e-09	3.24224e+07	101315	0.0001841
1.02152e-07	4.69378e-05	193.826	1.2007e-09	3.17591e+07	101315	0.0001841
1.03353e-07	4.71697e-05	192.471	1.21698e-09	3.11085e+07	101315	0.0001841
1.0457e-07	4.74031e-05	191.122	1.23357e-09	3.04702e+07	101315	0.0001841
1.05804e-07	4.7638e-05	189.779	1.2505e-09	2.9844e+07	101315	0.0001841
1.07054e-07	4.78745e-05	188.44	1.26777e-09	2.92298e+07	101315	0.0001841
1.08322e-07	4.81125e-05	187.108	1.28539e-09	2.86271e+07	101315	0.0001841
1.09607e-07	4.83522e-05	185.781	1.30336e-09	2.80359e+07	101315	0.0001841
1.10911e-07	4.85935e-05	184.459	1.3217e-09	2.74559e+07	101315	0.0001841
1.12232e-07	4.88364e-05	183.142	1.34041e-09	2.68868e+07	101315	0.0001841
1.13573e-07	4.9081e-05	181.831	1.3595e-09	2.63285e+07	101315	0.0001841
1.14932e-07	4.93273e-05	180.526	1.37897e-09	2.57807e+07	101315	0.0001841
1.16311e-07	4.95754e-05	179.226	1.39885e-09	2.52433e+07	101315	0.0001841
1.1771e-07	4.98252e-05	177.931	1.41913e-09	2.4716e+07	101315	0.0001841
1.19129e-07	5.00767e-05	176.641	1.43983e-09	2.41987e+07	101315	0.0001841
1.20569e-07	5.03301e-05	175.357	1.46096e-09	2.3691e+07	101315	0.0001841
1.2203e-07	5.05854e-05	174.078	1.48252e-09	2.3193e+07	101315	0.0001841
1.23513e-07	5.08425e-05	172.805	1.50453e-09	2.27043e+07	101315	0.0001841
1.25017e-07	5.11016e-05	171.537	1.527e-09	2.22249e+07	101315	0.0001841
1.26544e-07	5.13625e-05	170.274	1.54993e-09	2.17544e+07	101315	0.0001841
1.28094e-07	5.16255e-05	169.017	1.57334e-09	2.12929e+07	101315	0.0001841
1.29667e-07	5.18904e-05	167.764	1.59724e-09	2.084e+07	101315	0.0001841
1.31265e-07	5.21574e-05	166.517	1.62165e-09	2.03956e+07	101315	0.0001841
1.32886e-07	5.24264e-05	165.276	1.64656e-09	1.99597e+07	101315	0.0001841
1.34533e-07	5.26975e-05	164.04	1.67201e-09	1.95319e+07	101315	0.0001841
1.36205e-07	5.29707e-05	162.808	1.69799e-09	1.91122e+07	101315	0.0001841
1.37903e-07	5.32461e-05	161.583	1.72452e-09	1.87005e+07	101315	0.0001841
1.39627e-07	5.35237e-05	160.362	1.75161e-09	1.82965e+07	101315	0.0001841
1.41379e-07	5.38036e-05	159.147	1.77928e-09	1.79001e+07	101315	0.0001841
1.43158e-07	5.40857e-05	157.937	1.80755e-09	1.75113e+07	101315	0.0001841
1.44966e-07	5.437e-05	156.732	1.83642e-09	1.71298e+07	101315	0.0001841
1.46802e-07	5.46568e-05	155.532	1.86591e-09	1.67555e+07	101315	0.0001841
1.48668e-07	5.49458e-05	154.337	1.89603e-09	1.63884e+07	101315	0.0001841
1.50564e-07	5.52373e-05	153.148	1.92681e-09	1.60282e+07	101315	0.0001841
1.52491e-07	5.55313e-05	151.964	1.95825e-09	1.56749e+07	101315	0.0001841
1.54449e-07	5.58277e-05	150.785	1.99038e-09	1.53283e+07	101315	0.0001841
1.5644e-07	5.61267e-05	149.611	2.0232e-09	1.49883e+07	101315	0.0001841
1.58463e-07	5.64282e-05	148.442	2.05674e-09	1.46548e+07	101315	0.0001841
1.6052e-07	5.67323e-05	147.279	2.09102e-09	1.43277e+07	101315	0.0001841
1.62611e-07	5.7039e-05	146.12	2.12604e-09	1.40068e+07	101315	0.0001841
1.64737e-07	5.73484e-05	144.967	2.16184e-09	1.36922e+07	101315	0.0001841
1.66898e-07	5.76606e-05	143.819	2.19843e-09	1.33835e+07	101315	0.0001841
1.69097e-07	5.79755e-05	142.676	2.23582e-09	1.30808e+07	101315	0.0001841
1.71333e-07	5.82932e-05	141.537	2.27405e-09	1.2784e+07	101315	0.0001841
1.73607e-07	5.86138e-05	140.404	2.31312e-09	1.24929e+07	101315	0.0001841
1.7592e-07	5.89373e-05	139.277	2.35307e-09	1.22074e+07	101315	0.0001841
1.78273e-07	5.92637e-05	138.154	2.3939e-09	1.19275e+07	101315	0.0001841
1.80667e-07	5.95931e-05	137.036	2.43565e-09	1.16531e+07	101315	0.0001841
1.83102e-07	5.99255e-05	135.923	2.47834e-09	1.1384e+07	101315	0.0001841
1.85581e-07	6.02609e-05	134.815	2.52198e-09	1.11202e+07	101315	0.0001841
1.88103e-07	6.05996e-05	133.713	2.56661e-09	1.08615e+07	101315	0.0001841
1.90669e-07	6.09413e-05	132.615	2.61225e-09	1.0608e+07	101315	0.0001841
1.93282e-07	6.12863e-05	131.522	2.65893e-09	1.03594e+07	101315	0.0001841
1.95941e-07	6.16346e-05	130.435	2.70666e-09	1.01158e+07	101315	0.0001841
1.98647e-07	6.19862e-05	129.352	2.75548e-09	9.877e+06	101315	0.0001841
2.01403e-07	6.23411e-05	128.274	2.80542e-09	9.64296e+06	101315	0.0001841
2.04208e-07	6.26994e-05	127.202	2.8565e-09	9.41359e+06	101315	0.0001841
2.07065e-07	6.30613e-05	126.134	2.90875e-09	9.18882e+06	101315	0.0001841
2.09973e-07	6.34266e-05	125.071	2.9622e-09	8.96856e+06	101315	0.0001841
2.12936e-07	6.37955e-05	124.014	3.01688e-09	8.75274e+06	101315	0.0001841
2.15952e-07	6.41681e-05	122.961	3.07282e-09	8.54129e+06	101315	0.0001841
2.19025e-07	6.45443e-05	121.913	3.13007e-09	8.33413e+06	101315	0.0001841
2.22155e-07	6.49242e-05	120.87	3.18863e-09	8.13119e+06	101315	0.0001841
2.25344e-07	6.5308e-05	119.832	3.24857e-09	7.9324e+06	101315	0.0001841
2.28593e-07	6.56956e-05	118.799	3.3099e-09	7.73768e+06	101315	0.0001841
2.31902e-07	6.60871e-05	117.771	3.37266e-09	7.54698e+06	101315	0.0001841
2.35275e-07	6.64826e-05	116.748	3.43689e-09	7.36021e+06	101315	0.0001841
2.38712e-07	6.68821e-05	115.73	3.50264e-09	7.17732e+06	101315	0.0001841
2.42215e-07	6.72856e-05	114.716	3.56993e-09	6.99824e+06	101315	0.0001841
2.45785e-07	6.76934e-05	113.708	3.63881e-09	6.82291e+06	101315	0.0001841
2.49423e-07	6.81053e-05	112.705	3.70932e-09	6.65125e+06	101315	0.0001841
2.53133e-07	6.85215e-05	111.706	3.7815e-09	6.48322e+06	101315	0.0001841
2.56914e-07	6.8942e-05	110.712	3.8554e-09	6.31874e+06	101315	0.0001841
2.6077e-07	6.93669e-05	109.724	3.93106e-09	6.15775e+06	101315	0.0001841
2.64701e-07	6.97963e-05	108.74	4.00852e-09	6.0002e+06	101315	0.0001841
2.68709e-07	7.02302e-05	107.761	4.08784e-09	5.84603e+06	101315	0.0001841
2.72797e-07	7.06687e-05	106.787	4.16907e-09	5.69518e+06	101315	0.0001841
2.76966e-07	7.11119e-05	105.818	4.25225e-09	5.54759e+06	101315	0.0001841
2.81218e-07	7.15598e-05	104.853	4.33744e-09	5.40321e+06	101315	0.0001841
2.85556e-07	7.20125e-05	103.894	4.42469e-09	5.26198e+06	101315	0.0001841
2.8998e-07	7.24701e-05	102.939	4.51406e-09	5.12384e+06	101315	0.0001841
2.94495e-07	7.29326e-05	101.989	4.6056e-09	4.98874e+06	101315	0.0001841
2.991e-07	7.34002e-05	101.045	4.69937e-09	4.85663e+06	101315	0.0001841
3.038e-07	7.38728e-05	100.105	4.79543e-09	4.72746e+06	101315	0.0001841
3.08595e-07	7.43506e-05	99.1696	4.89385e-09	4.60117e+06	101315	0.0001841
3.13489e-07	7.48336e-05	98.2394	4.99468e-09	4.47771e+06	101315	0.0001841
3.18483e-07	7.5322e-05	97.314	5.098e-09	4.35704e+06	101315	0.0001841
3.23581e-07	7.58157e-05	96.3935	5.20388e-09	4.2391e+06	101315	0.0001841
3.28785e-07	7.6315e-05	95.4778	5.31237e-09	4.12384e+06	101315	0.0001841
3.34098e-07	7.68197e-05	94.567	5.42356e-09	4.01122e+06	101315	0.0001841
3.39521e-07	7.73302e-05	93.661	5.53752e-09	3.90119e+06	101315	0.0001841
3.45059e-07	7.78463e-05	92.7599	5.65433e-09	3.7937e+06	101315	0.0001841
3.50713e-07	7.83683e-05	91.8637	5.77406e-09	3.68871e+06	101315	0.0001841
3.56487e-07	7.88961e-05	90.9722	5.8968e-09	3.58616e+06	101315	0.0001841
3.62384e-07	7.94299e-05	90.0856	6.02264e-09	3.48602e+06	101315	0.0001841
3.68407e-07	7.99698e-05	89.2039	6.15165e-09	3.38823e+06	101315	0.0001841
3.74558e-07	8.05158e-05	88.327	6.28393e-09	3.29277e+06	101315	0.0001841
